"Symbol","n","MiaPACA2_EV","MiaPACA2_EV.Detection_Pval","MiaPACA2_ARHGEF10","MiaPACA2_ARHGEF10.Detection_Pval","Hs766T_shGFP","Hs766T_shGFP.Detection_Pval","Hs766T_shARHGEF10","Hs766T_shARHGEF10.Detection_Pval"
"SURF1",1,1922.2,0,15921.8,0,18061,0,4599.1,0
"SURF2",1,182.7,0,1460.1,0,2043.3,0,307.3,0
"SURF4",1,2103,0,15278.5,0,16915.8,0,5095.4,0
"SURF6",1,4084.4,0,19636.8,0,26891.7,0,8535.7,0
"SUSD1",1,3300,0,12008.7,0,12509.6,0,5098.4,0
"SUSD2",1,2413.9,0,845.2,0,18645.6,0,8704.4,0
"SUSD3",1,113.3,0.26552,301.7,0.14138,342.3,0.11034,156.1,0.02069
"SUSD4",2,116.9,0.372415,574.4,0.260345,861.1,0.163795,121.65,0.625865
"SUV39H1",1,1604.7,0,13151.1,0,13469.3,0,1546.4,0
"SUV39H2",1,122.9,0.02414,459.8,0,486.3,0.0069,151.8,0.04138
"SUV420H1",3,910.566666666667,0,8123.63333333333,0,8459.53333333333,0,989.066666666667,0.00115
"SUV420H2",1,121.6,0.03448,293.5,0.20345,318.6,0.26552,160.1,0.01724
"SUZ12",1,1430.9,0,20792.3,0,20387.5,0,1359,0
"SV2A",1,107.4,0.63103,398,0.00345,1183.7,0,134.7,0.25862
"SV2B",1,117.6,0.12759,262.5,0.73103,353.2,0.05517,121.5,0.62759
"SV2C",1,109.5,0.5,271.8,0.55862,290.9,0.66552,123.4,0.55172
"SVEP1",1,120.6,0.05172,224.2,0.99655,458.2,0.01034,112.1,0.94138
"SVIL",3,885.433333333333,0.04253,5053.9,0.00115,6695.03333333333,0,2301.73333333333,0.175863333333333
"SVIP",1,157.8,0,336.4,0.01379,1300,0,238.8,0
"SVOP",1,123.3,0.02414,263,0.71724,356.1,0.04483,102.6,0.9931
"SVOPL",1,103.7,0.81724,244.4,0.96207,288,0.71379,122.8,0.57241
"SWAP70",1,5758.8,0,11162.3,0,16005.8,0,11313.9,0
"SYAP1",2,1702.9,0,12862.35,0,12194.2,0,2600,0
"SYCE1",3,112.8,0.363216666666667,299.233333333333,0.171263333333333,344.333333333333,0.1977,115.233333333333,0.85632
"SYCE1L",1,121.1,0.04828,305.1,0.12414,347.2,0.08276,116.8,0.81034
"SYCE2",1,105.6,0.74483,506.5,0,373,0.02414,132.8,0.28966
"SYCN",1,115.3,0.17241,291.1,0.25517,295.9,0.58621,150.9,0.04483
"SYCP1",2,106.55,0.62931,280.5,0.505175,421.05,0.012065,152.1,0.039655
"SYCP2",2,137.05,0.006895,560,0,686.65,0.001725,121.9,0.625865
"SYCP2L",1,121.1,0.04828,345.7,0.01034,357.7,0.04483,131.3,0.32069
"SYCP3",2,120.75,0.112065,274.15,0.525865,324.8,0.21552,137.55,0.208625
"SYDE1",1,524.4,0,5121.3,0,4632,0,363.7,0
"SYF2",3,3512.1,0.00115,8546.1,0,11237.9333333333,0,5748.46666666667,0.00344666666666667
"SYK",1,135.1,0,250.1,0.93103,565.4,0.00345,146.9,0.05862
"SYMPK",1,430.7,0,8249.7,0,7803.7,0,459.2,0
"SYN1",3,150.8,0.31494,1857.26666666667,0.106896666666667,344.5,0.25632,129.533333333333,0.451726666666667
"SYN2",2,120.4,0.132755,498.65,0,333.4,0.160345,135.05,0.24138
"SYN3",2,111.8,0.351725,273.5,0.531035,877.65,0.00345,185.35,0.239655
"SYNC",1,124.9,0.01724,823.8,0,1238.7,0,196.6,0.00345
"SYNC1",1,301.4,0,4627.2,0,5603.1,0,561.4,0
"SYNCRIP",1,7200,0,19172.2,0,13884.5,0,4645.6,0
"SYNE1",4,163.9,0.511205,270.225,0.663795,1225.35,0.47155,206.425,0.45431
"SYNE2",4,163,0.1905175,1374.85,0.24569,1451.85,0.1172425,188.625,0.4698275
"SYNGAP1",1,214.3,0,853,0,806.3,0,297.9,0
"SYNGR1",4,309.475,0.2008625,5311.9,0.1465525,7709.9,0.1362075,966.6,0.2318975
"SYNGR2",1,114.6,0.21034,1214.4,0,784.6,0,134.1,0.27241
"SYNGR3",1,127.5,0.0069,692.8,0,281.6,0.79655,128.7,0.35862
"SYNGR4",1,128,0.0069,439.8,0,365,0.02759,132.5,0.29655
"SYNJ1",3,581.666666666667,0.203446666666667,5391.83333333333,0.00115,7722.8,0.00344666666666667,1302.33333333333,0.0873566666666667
"SYNJ2",1,226.2,0,3141.2,0,6158.4,0,770.4,0
"SYNJ2BP",1,745.8,0,6198.5,0,7690,0,1578.2,0
"SYNM",2,255.9,0.063795,2360.25,0,3809.65,0,526.55,0.001725
"SYNPO",1,108.3,0.57241,303,0.13448,485.9,0.0069,160.3,0.01724
"SYNPO2",2,112.85,0.35,265.55,0.684485,935.15,0.001725,133.25,0.31034
"SYNPO2L",1,107.3,0.63448,265.8,0.65862,324.3,0.21034,124,0.51724
"SYNPR",1,114.9,0.18966,281.9,0.35517,320,0.25172,119.4,0.68621
"SYP",1,204.5,0,3143.6,0,1657.6,0,146.3,0.06552
"SYPL1",3,1535.7,0.0160933333333333,10343.6,0.00115,15954.4666666667,0,5188.96666666667,0.00919666666666667
"SYPL2",1,198.6,0,806.2,0,439.1,0.01034,159,0.01724
"SYS1",1,1396.6,0,10005.9,0,15746.6,0,4936.8,0
"SYT1",1,1816.3,0,17283,0,3876.4,0,226.6,0
"SYT10",1,103.3,0.85517,285.5,0.32759,287.3,0.71724,124.1,0.51724
"SYT11",1,284,0,1217.9,0,7431.9,0,398.3,0
"SYT12",1,130.9,0.00345,337.2,0.01379,572.1,0.00345,154.2,0.02759
"SYT13",1,109.4,0.50345,263.2,0.71379,1398.5,0,181.5,0.00345
"SYT14",1,124.5,0.02069,308.9,0.09655,1233,0,135.1,0.24828
"SYT14L",1,117.6,0.12759,281.6,0.36552,267.8,0.93448,128.7,0.35862
"SYT15",5,163.2,0.235172,1338.5,0.152414,4107.72,0,255.32,0.02
"SYT16",1,111.6,0.37931,292.1,0.23448,309.1,0.36207,113.6,0.93103
"SYT17",1,211,0,418.2,0,1927.1,0,553.1,0
"SYT2",1,104.5,0.78276,297.5,0.16897,304,0.43448,120.1,0.65862
"SYT3",1,114.6,0.2069,351.4,0.0069,319.6,0.25172,159.7,0.01724
"SYT4",1,112.2,0.33448,244.8,0.96207,285.9,0.74828,123.5,0.55172
"SYT5",1,112,0.34828,257.3,0.85517,291.8,0.64483,130.6,0.32414
"SYT6",1,105,0.76897,298.4,0.16897,295.2,0.6,148,0.05862
"SYT7",3,174.266666666667,0,608.4,0.0758633333333333,349.533333333333,0.264366666666667,179.233333333333,0.325286666666667
"SYT8",1,102.5,0.87586,288.2,0.28966,364.5,0.03103,133.8,0.27586
"SYT9",1,111.2,0.4,300.3,0.15172,387.5,0.01379,156.9,0.01724
"SYTL1",1,128,0.00345,581.6,0,1411.4,0,233,0
"SYTL2",5,213.68,0.187586,4843.76,0.028276,3127.58,0.004828,157.3,0.064826
"SYTL3",1,190,0,1323.4,0,1760.8,0,415.9,0
"SYTL4",1,146.3,0,905.2,0,11772,0,1118.3,0
"SYTL5",1,112.9,0.28966,428.4,0,749.6,0,117.9,0.76207
"SYVN1",2,223.25,0,3450.55,0,8303.4,0,570.35,0
"T",2,121.25,0.163795,282.5,0.37586,321.55,0.27931,136.35,0.22069
"T-SP1",1,109.5,0.49655,286.2,0.31724,355.8,0.04483,128.5,0.36207
"TAAR1",2,114.05,0.23276,301.9,0.14483,369.6,0.13793,139.15,0.17759
"TAAR2",1,119.1,0.08276,316.5,0.05517,315.6,0.3,130.7,0.32414
"TAAR3",1,113.3,0.26552,297.8,0.16897,295.6,0.5931,153.9,0.02759
"TAAR5",1,108.6,0.55862,281.5,0.36552,309.3,0.36207,133.7,0.27586
"TAAR6",1,106,0.72759,270.7,0.57931,307.2,0.38966,107.5,0.98621
"TAAR8",1,112.3,0.32414,294.8,0.18966,288.5,0.71034,138.5,0.17241
"TAAR9",1,113,0.28276,283.6,0.34138,304.5,0.43103,123.7,0.53448
"TAC1",3,107.1,0.62414,278.6,0.478163333333333,312.533333333333,0.390803333333333,126.4,0.489656666666667
"TAC3",3,111.1,0.406896666666667,315.9,0.07701,352.366666666667,0.0908066666666667,137.766666666667,0.414943333333333
"TAC4",2,107,0.639655,262.1,0.66207,271.35,0.87931,125.9,0.553445
"TACC1",1,6309.1,0,20645.7,0,28469.4,0,16534.8,0
"TACC2",3,319.766666666667,0.272413333333333,3121.1,0.18276,10830.3333333333,0.0563233333333333,1065.5,0.0896566666666667
"TACC3",1,1942.6,0,15825.5,0,16193.1,0,2656.6,0
"TACO1",1,1168.5,0,13626.9,0,13549.7,0,1475.7,0
"TACR1",3,109.666666666667,0.48276,271.133333333333,0.58621,319.8,0.271263333333333,137.066666666667,0.403446666666667
"TACR2",1,121.8,0.03448,375.8,0.00345,494.9,0.0069,134,0.27241
"TACR3",1,113.9,0.23448,290.3,0.26207,375.7,0.02414,151.6,0.04138
"TACSTD1",2,2445.2,0,325.8,0.0431,5707.4,0,1032.9,0
"TACSTD2",1,5461.2,0,1620.3,0,32582.5,0,19037.8,0
"TADA1L",2,660.65,0,5731.25,0,6443.7,0,730.25,0
"TADA2A",3,129.633333333333,0.0954033333333333,1608.36666666667,0,1893.73333333333,0,151.733333333333,0.204596666666667
"TADA2B",1,1061.8,0,11957.3,0,15023.6,0,2040.4,0
"TADA3",3,143.066666666667,0.229886666666667,2764.4,0.210343333333333,3677.63333333333,0.112643333333333,180.866666666667,0.209196666666667
"TAF1",2,280.4,0.118965,6396.4,0,6499.95,0,374.8,0.23276
"TAF10",1,3231,0,19417.4,0,22604,0,8445.5,0
"TAF11",1,5434.3,0,22128.5,0,19242.7,0,5062,0
"TAF12",1,1104.1,0,12294.1,0,11032.3,0,1590.8,0
"TAF13",2,2157.1,0,13905.8,0,19724.3,0,4446.9,0
"TAF15",2,5208.95,0,17932.45,0,21205.45,0,7512.75,0
"TAF1A",3,204.5,0.03678,3038.6,0,5017.3,0,281.033333333333,0.15747
"TAF1B",2,523.7,0,6225.65,0,7238.95,0,732.15,0
"TAF1C",3,618.866666666667,0.00115,5698.2,0,6357.6,0,1182.96666666667,0.00115
"TAF1D",2,1226.3,0,12208.4,0,14070.65,0,1786.55,0
"TAF1L",1,2304.7,0,14503.1,0,16281.5,0,2476.2,0
"TAF2",1,330.7,0,8586,0,9020.7,0,518.1,0
"TAF4",1,1410.5,0,9669.6,0,11795.7,0,2905.7,0
"TAF5",1,539.3,0,6753.5,0,6926.6,0,585.6,0
"TAF5L",2,578.55,0,6296.1,0,6301.9,0,895.05,0.001725
"TAF6",2,370.6,0,3554.15,0,4622.85,0,585.95,0
"TAF6L",1,444.7,0,1834.8,0,4545.1,0,1415.7,0
"TAF7",1,3001.1,0,17485.6,0,16081.5,0,2722.1,0
"TAF7L",1,115.1,0.17931,523.6,0,458.7,0.01034,111.9,0.94138
"TAF8",1,295.8,0,3567.3,0,2797.8,0,403.7,0
"TAF9",2,285.75,0,10491.85,0,8983.5,0,269.95,0
"TAF9B",1,108.1,0.58621,239.2,0.97586,303.6,0.43448,124.7,0.5
"TAGAP",3,118.433333333333,0.210346666666667,285.266666666667,0.354026666666667,405.866666666667,0.144826666666667,126.666666666667,0.46437
"TAGLN",3,230.533333333333,0.252873333333333,2345.03333333333,0.00115,7086.56666666667,0.00115,187.266666666667,0.02299
"TAGLN2",2,6142.4,0,15727.2,0,19792.75,0,7079.7,0
"TAGLN3",2,106.75,0.655175,278.55,0.448275,360.55,0.048275,134.45,0.251725
"TAL1",1,112.4,0.31379,277.6,0.45862,272.6,0.91724,126.2,0.45517
"TAL2",1,115.4,0.17241,366.9,0.00345,388.7,0.01379,144.4,0.08621
"TALDO1",1,848.9,0,4320.3,0,12683.3,0,6556.5,0
"TANC1",1,1422.7,0,9526.5,0,10668.6,0,1494,0
"TANC2",1,864.6,0,13193.5,0,4869.5,0,157.2,0.01724
"TANK",4,736.625,0,6614.275,0,9648.575,0,1378.925,0
"TAOK1",1,6774.3,0,17225.4,0,17621.8,0,7867.5,0
"TAOK2",3,203.3,0.116093333333333,1900.3,0.0563233333333333,5171.23333333333,0.00804666666666667,690.466666666667,0.108046666666667
"TAOK3",2,311,0.37931,4093.05,0.134485,8542.55,0.35862,1064.25,0.060345
"TAP1",1,2120.1,0,16650.2,0,33042.8,0,12060.6,0
"TAP2",2,228.4,0.01207,2129.5,0,8328.75,0,1333.8,0
"TAPBP",3,253.766666666667,0.00459666666666667,5550.93333333333,0,7573.43333333333,0,617.2,0.00459666666666667
"TAPBPL",1,134.5,0,4731.2,0,4156.6,0,193.6,0.00345
"TAPT1",1,258.6,0,5506.2,0,6987.6,0,364.5,0
"TARBP1",1,5044,0,18782.2,0,18472.3,0,6859.2,0
"TARBP2",2,276.1,0,5891,0,8987.2,0,1172.4,0
"TARDBP",1,217.6,0,2147.6,0,2259.5,0,197.6,0.00345
"TARP",1,107.5,0.62069,281,0.37931,308.8,0.36207,125.4,0.47931
"TARS",1,360.1,0,11926.3,0,18699.7,0,825.9,0
"TARS2",1,766.8,0,6670.6,0,6348.6,0,848.9,0
"TARSL2",1,207.1,0,1944,0,1191.1,0,216,0
"TAS1R1",2,114.4,0.218965,302.05,0.144825,290.8,0.66379,121.35,0.6069
"TAS1R2",1,118.7,0.1,309.4,0.08621,292.1,0.64138,113.9,0.92759
"TAS1R3",1,161.3,0,668.2,0,406,0.01034,141.9,0.12069
"TAS2R1",1,100.2,0.93103,298.9,0.16897,368.1,0.02414,115.9,0.87586
"TAS2R10",1,111.3,0.3931,357.5,0.00345,376.9,0.02069,125.5,0.47586
"TAS2R13",1,97.5,0.96897,282.7,0.34138,278.2,0.84138,124.6,0.5
"TAS2R14",1,167.9,0,1229.7,0,1350.4,0,168.9,0.01379
"TAS2R16",1,107.9,0.60345,276.2,0.47931,350.8,0.06897,137.2,0.20345
"TAS2R19",1,140.4,0,446.3,0,371.4,0.02414,145.1,0.07586
"TAS2R3",1,112.6,0.3,277.5,0.45862,295.8,0.5931,132,0.3069
"TAS2R30",1,162.9,0,313.5,0.06552,363.4,0.03448,125.8,0.46552
"TAS2R31",1,172.9,0,858.4,0,378.8,0.01724,128.5,0.36207
"TAS2R38",1,102.4,0.87931,270.1,0.58621,369.6,0.02414,125.2,0.48276
"TAS2R39",1,111.8,0.36552,417.4,0,422.2,0.01034,139,0.16207
"TAS2R4",1,128.4,0.00345,272.8,0.54828,321.5,0.24138,148.3,0.05517
"TAS2R40",1,111.7,0.36897,275.6,0.48621,273.7,0.89655,128.8,0.35862
"TAS2R41",1,128,0.0069,273.5,0.53448,367.8,0.02414,139,0.16207
"TAS2R42",1,107.9,0.59655,282,0.35517,307.1,0.38966,128.8,0.35862
"TAS2R43",1,121.7,0.03448,255.6,0.86897,428.4,0.01034,143.7,0.0931
"TAS2R45",1,106.5,0.68966,305.5,0.12414,327.1,0.20345,115.7,0.87586
"TAS2R46",1,120.6,0.05172,287.3,0.3,323,0.22069,156.6,0.01724
"TAS2R49",1,120.5,0.05517,507.5,0,361.2,0.03793,122.9,0.56552
"TAS2R5",1,121.4,0.03793,575.5,0,465.8,0.01034,123.3,0.55517
"TAS2R50",1,155.4,0,398.2,0.00345,256.1,0.98621,125,0.4931
"TAS2R60",1,118,0.11034,258.2,0.83448,288.1,0.71379,117.5,0.78966
"TAS2R7",1,105.4,0.75172,263,0.71724,259.1,0.97931,125.9,0.46552
"TAS2R8",2,103.75,0.77069,306.05,0.118965,306.25,0.456895,123.8,0.54138
"TAS2R9",1,112.8,0.28966,304.9,0.12414,317.8,0.27241,139.2,0.15517
"TASP1",1,352.4,0,5579.4,0,7734.6,0,672.8,0
"TAT",1,94.9,0.98621,295,0.18966,327.8,0.19655,132.1,0.3069
"TATDN1",1,208.1,0,6486.1,0,10162.1,0,305,0
"TATDN2",1,422.9,0,11652.7,0,13640.8,0,572.7,0
"TATDN3",2,1000.8,0,8963.7,0,9267.25,0,1153.1,0
"TAX1BP1",2,13223.6,0,25333.25,0,30478.45,0,17488.6,0
"TAX1BP3",1,126.2,0.01379,2576.1,0,4422.5,0,195.8,0.00345
"TAZ",3,396.6,0.0643666666666667,3487.23333333333,0.00459666666666667,4815.8,0,1042.13333333333,0
"TBC1D1",1,134.5,0,1243.3,0,2673.3,0,162.1,0.01724
"TBC1D10A",1,127.3,0.01034,1947.9,0,3964.8,0,222.6,0
"TBC1D10B",1,613.2,0,3127.4,0,6424,0,1838.1,0
"TBC1D10C",1,112.4,0.31379,317.3,0.05517,282.7,0.78276,111.4,0.94828
"TBC1D13",1,326.7,0,13758.6,0,18186.1,0,783.4,0
"TBC1D14",1,2066.7,0,10380.9,0,11442.7,0,3297.6,0
"TBC1D15",1,1454.6,0,17768.5,0,20756.6,0,3037,0
"TBC1D16",1,230.3,0,4094.9,0,6879.8,0,384.5,0
"TBC1D17",1,165.8,0,1018.3,0,843.4,0,204.3,0.00345
"TBC1D19",1,505.2,0,3841.4,0,8292.6,0,865.4,0
"TBC1D2",1,489.4,0,5311,0,17926.6,0,4518.8,0
"TBC1D20",1,136.5,0,2262.7,0,2902.4,0,210.8,0
"TBC1D21",1,95.9,0.98621,295.6,0.17931,320.8,0.24138,138.3,0.17241
"TBC1D22A",2,169.25,0.05,2439.05,0,6081,0,426.85,0.006895
"TBC1D22B",1,331.4,0,5885.1,0,6334.5,0,510.1,0
"TBC1D23",1,1438.8,0,17579.8,0,19347.8,0,2234.1,0
"TBC1D24",2,181.05,0.00517,924.15,0,2894.5,0,681.35,0
"TBC1D25",2,198.2,0,3509.2,0,7139.1,0,370.7,0
"TBC1D26",1,112,0.35172,378.3,0.00345,304.1,0.43103,135,0.25517
"TBC1D29",1,97.1,0.96897,289.1,0.27241,264.8,0.95172,133,0.28966
"TBC1D2B",1,142.1,0,4237.8,0,12483.8,0,347.1,0
"TBC1D3",1,114.2,0.22414,299.5,0.16207,325.1,0.21034,128.7,0.35862
"TBC1D3B",1,152.6,0,1804.1,0,2115.7,0,192.2,0.00345
"TBC1D3C",1,103.5,0.83103,295.1,0.18621,368.8,0.02414,117.6,0.77931
"TBC1D3G",1,159.3,0,1665.8,0,1848.4,0,170.7,0.01034
"TBC1D3H",2,396.45,0.11207,2601.95,0.001725,2907.45,0.00345,471.05,0.05517
"TBC1D4",1,400.7,0,2655.9,0,6309.8,0,1783.7,0
"TBC1D5",1,2496.8,0,9834,0,11667,0,4571.2,0
"TBC1D7",1,341.9,0,9812.7,0,7938.6,0,295.4,0
"TBC1D8",1,129.1,0.00345,2629.1,0,6248.2,0,316.7,0
"TBC1D8B",4,120.5,0.215515,271.2,0.561205,1648.025,0,223.025,0.186205
"TBC1D9",1,533.3,0,1128,0,7590.5,0,1070,0
"TBC1D9B",2,1422.05,0,12252.9,0,12813.85,0,2499.3,0
"TBCA",1,18912.6,0,39020.7,0,36098.4,0,13537.4,0
"TBCB",1,2055.3,0,16784.6,0,14000.5,0,2004.6,0
"TBCC",1,261.8,0,1805.6,0,3026.9,0,540.8,0
"TBCCD1",2,144.7,0.29138,1744.25,0,1564.25,0,166.85,0.131035
"TBCD",2,385.5,0.010345,3079.05,0.00345,2968.2,0.00345,437.9,0.051725
"TBCE",2,379.85,0,8661.9,0,9555.45,0,332.1,0
"TBCEL",1,299.6,0,3860.2,0,3954.9,0,302.1,0
"TBK1",1,1948.1,0,8766.5,0,9640.7,0,3200.6,0
"TBKBP1",1,104.6,0.78276,379.7,0.00345,515.8,0.0069,114.1,0.92759
"TBL1X",1,4069.7,0,24441.8,0,24230.7,0,6584.1,0
"TBL1XR1",1,223.3,0,4636.9,0,4394.5,0,262.2,0
"TBL1Y",2,115,0.21724,278.95,0.444825,292.85,0.617245,122.3,0.58448
"TBL2",1,455.9,0,4484.3,0,7024.5,0,859.8,0
"TBL3",1,111.5,0.38621,1123.5,0,2435.7,0,168.4,0.01379
"TBP",1,951.4,0,14645.6,0,11143,0,945.1,0
"TBPL1",1,1533.5,0,7358.4,0,6106.9,0,1318.9,0
"TBPL2",1,103.2,0.85517,311.4,0.07241,280.5,0.82069,127.5,0.40345
"TBR1",1,100.5,0.93103,322.6,0.02069,387.3,0.01379,117.1,0.8069
"TBRG1",2,487.5,0.001725,3630.85,0,9556.8,0,2981.35,0
"TBRG4",3,525.533333333333,0,5134,0,7528.4,0,1381.03333333333,0
"TBX1",5,101.9,0.789658,294.44,0.328966,548.64,0.006894,142.92,0.268964
"TBX10",1,117.1,0.13793,297.7,0.16897,329,0.18966,116.8,0.81724
"TBX15",1,142.6,0,380,0.00345,297,0.57241,123.4,0.55172
"TBX18",2,116.75,0.16552,291.7,0.236205,459.15,0.013795,126.6,0.53448
"TBX19",2,308.35,0,1840.7,0,4974.15,0,923.35,0
"TBX2",1,636.6,0,5059.1,0,3113.5,0,659.9,0
"TBX20",3,114.3,0.251723333333333,266.333333333333,0.674713333333333,303.233333333333,0.494253333333333,129.033333333333,0.387356666666667
"TBX21",1,105.8,0.73448,281.7,0.36207,289.3,0.6931,133.4,0.28276
"TBX22",2,117.05,0.39138,303.95,0.281035,301.05,0.543105,113.85,0.90862
"TBX3",2,112.3,0.39655,309.7,0.22241,355.95,0.21034,140.2,0.381035
"TBX4",1,116,0.15862,410.6,0.00345,256.6,0.98621,128.6,0.36207
"TBX5",3,118.466666666667,0.104596666666667,292.166666666667,0.260916666666667,316.466666666667,0.357473333333333,139,0.2977
"TBX6",3,117.533333333333,0.208046666666667,305.6,0.180456666666667,369.233333333333,0.228733333333333,129.433333333333,0.42529
"TBXA2R",3,122.6,0.327586666666667,603.4,0.0023,320.6,0.329883333333333,123.7,0.564366666666667
"TBXAS1",1,139,0,300.5,0.14483,377.5,0.01724,120.5,0.64138
"TC2N",1,159.1,0,377.4,0.00345,336.4,0.13448,120.5,0.64483
"TCAM1",1,121.3,0.04138,320.6,0.03448,1185.6,0,180.8,0.00345
"TCAP",1,159.7,0,1502.3,0,808,0,160.5,0.01724
"TCBA1",1,111.1,0.4,271.9,0.55862,333.1,0.15172,131.8,0.3069
"TCEA1",3,4197.73333333333,0,16362.1,0,15358.9333333333,0,5150.3,0
"TCEA2",3,459.3,0,5941.13333333333,0.211493333333333,4388.43333333333,0.0551733333333333,543.8,0.116093333333333
"TCEA3",1,143.9,0,303.4,0.13103,1621.3,0,195.8,0.00345
"TCEAL1",3,194.2,0.32299,4324.33333333333,0,6341.23333333333,0,343.4,0.0678166666666667
"TCEAL2",1,195.5,0,300.8,0.14138,306.1,0.4069,127.4,0.4069
"TCEAL3",2,1656.5,0,19773.25,0,20625.35,0,1564.15,0
"TCEAL4",3,5541.5,0,13116.6333333333,0,12862.4,0,5941.16666666667,0
"TCEAL5",1,108,0.58621,342.5,0.01379,334.8,0.14483,133.7,0.27931
"TCEAL6",2,109.45,0.5069,287.6,0.42414,296.7,0.568965,121.9,0.598275
"TCEAL7",2,114.7,0.20345,281.85,0.5,329.7,0.34483,128.15,0.44138
"TCEAL8",3,2199.83333333333,0,13475,0,13389.9333333333,0,1880.63333333333,0
"TCEANC",1,110.7,0.41379,322.4,0.02069,387,0.01379,120.5,0.64138
"TCEB1",2,4908,0,12529.25,0,14917.95,0,6040.85,0
"TCEB2",2,2589.8,0,15518.5,0,22211.3,0,5811.5,0
"TCEB3",1,159.3,0,4728.2,0,9875,0,246.7,0
"TCEB3B",1,107.9,0.59655,280.8,0.37931,294.6,0.6069,124.3,0.5069
"TCEB3C",1,99.9,0.93793,259,0.83103,283.9,0.77241,122,0.6
"TCEB3CL",1,105.8,0.73448,274.4,0.50345,320.8,0.24138,134.7,0.25862
"TCERG1",3,390.933333333333,0,6126.76666666667,0,5529.6,0,383.633333333333,0.00115
"TCERG1L",1,105,0.76552,271.3,0.57241,350.7,0.06897,116.1,0.86207
"TCF1",1,111.8,0.36552,359.8,0.00345,387.5,0.01379,127.5,0.40345
"TCF12",3,2423.1,0.0505733333333333,9021.8,0.0908033333333333,8988.23333333333,0.10115,4033.53333333333,0.105746666666667
"TCF15",1,111.7,0.37931,264.3,0.67931,275.9,0.86897,133.8,0.27586
"TCF19",2,229.65,0.00517,1980.15,0,2921.35,0,401.7,0.00862
"TCF2",3,150.366666666667,0.144826666666667,287.5,0.36322,386.533333333333,0.4023,153.566666666667,0.190803333333333
"TCF20",4,752.85,0,6867.2,0,8403.3,0,1573.3,0
"TCF21",3,126.766666666667,0.0505766666666667,299.466666666667,0.62069,391.466666666667,0.300003333333333,142.933333333333,0.209196666666667
"TCF23",1,108.7,0.53793,309.3,0.08621,322.8,0.22414,161.2,0.01724
"TCF25",1,1287.1,0,15203.9,0,18071.6,0,2947.2,0
"TCF3",1,269.3,0,3426.4,0,1539.6,0,206,0.00345
"TCF4",1,193,0,284.8,0.33448,11289.2,0,2022.7,0
"TCF7",6,289.716666666667,0.084485,7052.36666666667,0,577.966666666667,0.263218333333333,126.683333333333,0.56839
"TCF7L1",1,777.4,0,3153.6,0,1982.8,0,1199.9,0
"TCF7L2",1,765.7,0,3643.6,0,6775,0,1254.9,0
"TCFL5",1,1576.5,0,22024.6,0,21341.8,0,2564.7,0
"TCHHL1",1,102.7,0.86897,271,0.57241,369.6,0.02414,114,0.92759
"TCHP",1,741.2,0,8185.7,0,9921.2,0,1347.5,0
"TCIRG1",3,433,0,2874.53333333333,0,8600.43333333333,0,1723.3,0
"TCL1A",1,106.7,0.68621,298.4,0.16897,351.8,0.06897,123.3,0.55517
"TCL1B",2,111.95,0.41207,267.65,0.63448,316.95,0.28448,134.15,0.256895
"TCL6",3,106.966666666667,0.659773333333333,297.5,0.24598,311.2,0.404596666666667,128.566666666667,0.45862
"TCN1",1,3106.3,0,15953.3,0,1133,0,227.9,0
"TCN2",1,125.5,0.01379,304.6,0.12414,2533.3,0,314.2,0
"TCOF1",4,183.775,0.11293,3304.4,0.0948275,4514.975,0.002585,288.825,0.1241375
"TCP1",2,3687.75,0.089655,9869.55,0,8469.75,0.00345,3512.4,0.00862
"TCP10",2,111.1,0.40862,270.55,0.60345,301.2,0.548275,127.35,0.406895
"TCP10L",1,230.2,0,3474,0,2375.3,0,253.1,0
"TCP10L2",1,95.6,0.98621,251.7,0.93103,292.6,0.64138,132.4,0.29655
"TCP11",1,126.3,0.01379,480.5,0,442.1,0.01034,138.7,0.16897
"TCP11L1",2,307.3,0.10517,2393.2,0,4500.8,0,720,0.09483
"TCP11L2",2,214.65,0.02931,2653,0,7091.55,0,741.4,0
"TCTA",1,127.6,0.0069,671.5,0,1388.5,0,169.1,0.01379
"TCTE1",1,106.1,0.71724,315.4,0.06207,261.1,0.97241,126.4,0.44828
"TCTE3",1,106.3,0.70345,431,0,435.4,0.01034,109.8,0.96552
"TCTEX1D1",1,125.9,0.01379,273.4,0.53793,312.8,0.32759,132,0.3069
"TCTEX1D2",2,2224.25,0,16284.9,0,12032.35,0,1809.55,0
"TCTEX1D4",1,113.9,0.23103,492.6,0,419.8,0.01034,172.5,0.0069
"TCTN1",1,137.8,0,1096.8,0,1125.7,0,159,0.01724
"TCTN2",1,135.3,0,5172.8,0,5413.3,0,162.2,0.01724
"TCTN3",1,511.3,0,13760.6,0,15875.8,0,1629,0
"TDGF1",1,108.6,0.55517,266.1,0.65517,384.1,0.01379,144.1,0.08621
"TDGF3",1,99.8,0.93793,265.1,0.66552,290.7,0.66552,112,0.94138
"TDH",1,105.5,0.74828,283.8,0.34138,336.4,0.13448,137.8,0.1931
"TDO2",2,136,0.218965,385.1,0.001725,1136.9,0,124.4,0.515515
"TDP1",3,412,0,5928.7,0,4565.5,0,646.2,0.00115
"TDRD1",1,114.6,0.21034,312.4,0.06897,327.7,0.20345,127,0.42759
"TDRD10",1,131.8,0,280.9,0.37931,580.4,0,638.1,0
