ID_REF	MiaPACA2_EV	MiaPACA2_EV.Detection_Pval	MiaPACA2_ARHGEF10	MiaPACA2_ARHGEF10.Detection_Pval	Hs766T_shGFP	Hs766T_shGFP.Detection_Pval	Hs766T_shARHGEF10	Hs766T_shARHGEF10.Detection_Pval	
ILMN_2066249	105.1	0.75862	474.9	0	1382.7	0	191	0.00345	
ILMN_1693192	109.2	0.51379	286.9	0.3069	7896.4	0	8366.1	0	
ILMN_1666175	105.3	0.75172	261.3	0.77586	435.2	0.01034	129.3	0.34828	
ILMN_1695135	117.2	0.13793	361.9	0.00345	388.7	0.01379	146.3	0.06552	
ILMN_1772540	1404.3	0	14226.6	0	16500.9	0	1943.5	0	
ILMN_2150661	114.1	0.23103	312.3	0.07241	428.5	0.01034	124.9	0.4931	
ILMN_1690371	250.7	0	2172.1	0	2141.9	0	440	0	
ILMN_1653166	112.4	0.31379	259.9	0.8069	317.2	0.27931	121.1	0.62759	
ILMN_1695658	7104.7	0	16355.5	0	18620.7	0	7369.5	0	
ILMN_1797531	11560.2	0	22328.3	0	17226.6	0	6944.4	0	
ILMN_2085446	113.2	0.26897	1031.3	0	1591.8	0	155.5	0.02414	
ILMN_2357471	902.7	0	8891.9	0	10890.1	0	771.8	0	
ILMN_1693431	120.5	0.05862	716.1	0	3324.9	0	143.8	0.0931	
ILMN_1675756	108.5	0.56552	274.3	0.5069	292.5	0.64138	138.7	0.16897	
ILMN_1803772	211	0	1530.5	0	7495.4	0	1273.9	0	
ILMN_1699421	114	0.23103	412.2	0	1042.6	0	154.2	0.02759	
ILMN_1739594	287.3	0	1869.1	0	1454.9	0	157.2	0.01724	
ILMN_3165592	110.9	0.40345	289.6	0.26897	281.6	0.79655	122	0.5931	
ILMN_1793241	1471.6	0	7697	0	10422.1	0	3736.7	0	
ILMN_3307729	176.8	0	6194.1	0	14352.6	0	561.8	0	
ILMN_1674349	113.4	0.26552	323.6	0.02069	398.4	0.01379	122	0.58966	
ILMN_2358718	108.7	0.55172	277.3	0.45862	326.2	0.20345	135.5	0.23793	
ILMN_1743290	120.5	0.05862	240.6	0.96897	304.8	0.42414	121.6	0.62414	
ILMN_3310553	114	0.23103	279.6	0.4	266.5	0.94138	122.9	0.56552	
ILMN_2087646	132.8	0	428.5	0	856.4	0	139.9	0.15172	
ILMN_1673042	114.8	0.18966	452.3	0	410.4	0.01034	115.5	0.87586	
ILMN_2071316	98.4	0.96552	278.2	0.44483	264.2	0.95172	121.1	0.62759	
ILMN_1659856	113	0.27931	471.5	0	657.9	0	140.4	0.13793	
ILMN_1747629	168.7	0	587.3	0	702.8	0	150	0.05517	
ILMN_1710280	367.4	0	5394	0	848.7	0	177.3	0.00345	
ILMN_2254722	101.5	0.8931	276.3	0.47931	1863.8	0	198.3	0.00345	
ILMN_1669066	110.1	0.47586	323.2	0.02069	1982.7	0	145.9	0.06552	
ILMN_1701441	303.7	0	335.1	0.01379	24348.7	0	9648.6	0	
ILMN_1749070	120.3	0.06552	254.9	0.87241	591.7	0	126.1	0.45517	
ILMN_2402972	257.3	0	4684.8	0	8199.6	0	621.1	0	
ILMN_1732328	28413.8	0	32483.4	0	31655.3	0	27855.3	0	
ILMN_2194577	283.9	0	314.8	0.06207	367.8	0.02414	140.1	0.14483	
ILMN_3247853	99.7	0.93793	266.6	0.64828	308.5	0.36897	147.2	0.05862	
ILMN_1804642	1062.6	0	8204.9	0	14438.5	0	3010.1	0	
ILMN_2121979	114.2	0.22759	261	0.78276	338.7	0.12759	131.4	0.31379	
ILMN_2197990	107.1	0.65172	262.1	0.74828	302.9	0.46552	128.8	0.35862	
ILMN_1761945	116.5	0.15172	235.7	0.98276	20205.6	0	4149	0	
ILMN_1735108	158.1	0	2060.5	0	1726.7	0	134.3	0.26552	
ILMN_1807072	130.5	0.00345	344.8	0.01379	387.7	0.01379	133.8	0.27586	
ILMN_1729188	139.7	0	315.4	0.06207	312	0.33793	120.1	0.65862	
ILMN_2097185	198.1	0	2283.4	0	6755.1	0	800.7	0	
ILMN_3307733	738.2	0	5335.1	0	8126.7	0	1557.9	0	
ILMN_1765615	119.8	0.07586	265.3	0.66552	302.9	0.46552	135.3	0.24483	
ILMN_1742586	106.7	0.68276	260.9	0.78276	287.8	0.71379	130.7	0.32414	
ILMN_1751744	102.9	0.86552	837.7	0	443.9	0.01034	143.8	0.0931	
ILMN_1694012	118.5	0.10345	594.3	0	1113	0	148.7	0.05517	
ILMN_1772703	273.1	0	2459.6	0	5414.9	0	593.7	0	
ILMN_1737624	97.5	0.96897	213.5	1	285.8	0.74828	133.3	0.28621	
ILMN_1678233	133.4	0	307.6	0.1069	1537.6	0	143.3	0.09655	
ILMN_1664511	3195.3	0	11479.1	0	11726.3	0	3539.6	0	
ILMN_2200659	9282	0	27202.5	0	22619	0	7567.1	0	
ILMN_2307744	3384.9	0	11162.7	0	10294.4	0	4657.4	0	
ILMN_3248556	115.5	0.17241	282.8	0.34138	1148.5	0	158.5	0.01724	
ILMN_1744268	1096.6	0	8904.8	0	19684.7	0	3557.9	0	
ILMN_1806415	236.7	0	2949	0	3829.6	0	630.7	0	
ILMN_1747129	152.5	0	3479.6	0	3009.9	0	157.7	0.01724	
ILMN_2122760	113.3	0.26552	271.1	0.57241	399	0.01034	136.3	0.22069	
ILMN_1744863	105	0.76552	230.9	0.98621	264.7	0.95172	126.4	0.44828	
ILMN_1668108	100	0.93103	248.9	0.94138	6188.2	0	152.4	0.04138	
ILMN_1728907	8935.7	0	17981.8	0	16610.6	0	8283.6	0	
ILMN_1693042	111.4	0.38621	284.1	0.34138	479.7	0.0069	121.2	0.62759	
ILMN_2296011	119.1	0.08276	341.8	0.01379	463	0.01034	114.3	0.92759	
ILMN_1695193	118.8	0.1	301.5	0.14138	312.7	0.32759	120.2	0.65517	
ILMN_1762605	120.9	0.04828	360.8	0.00345	506.7	0.0069	126.8	0.43448	
ILMN_3245228	738.6	0	3308.3	0	1504.2	0	300.4	0	
ILMN_1698171	170.5	0	2005.4	0	2076.7	0	191.7	0.00345	
ILMN_1694240	2070.9	0	9902	0	13707.6	0	4571.5	0	
ILMN_2160140	103.9	0.81034	262.7	0.73103	324.5	0.21034	113.8	0.92759	
ILMN_1660636	102.6	0.87241	447.3	0	281.5	0.8	117.2	0.8	
ILMN_1754207	116.2	0.15172	295	0.18966	1184.3	0	192.8	0.00345	
ILMN_2404795	263.4	0	3511.2	0	2257.4	0	260.5	0	
ILMN_2110252	1221.1	0	14967	0	14905.7	0	1830.1	0	
ILMN_2372200	589.6	0	3838.5	0	5626.9	0	981.1	0	
ILMN_1747655	356.3	0	4529.5	0	687.7	0	138.5	0.17241	
ILMN_1711720	105.2	0.75862	262.1	0.74828	304.1	0.43103	127.4	0.4069	
ILMN_1733807	112.6	0.3	288.6	0.28966	306.4	0.4	130.8	0.32414	
ILMN_1798975	7094.1	0	20679.7	0	25968.9	0	6256.5	0	
ILMN_1674411	1989.2	0	14740.3	0	12218.2	0	1474	0	
ILMN_1663858	418.4	0	5434.8	0	7420.3	0	577.9	0	
ILMN_1785158	1166.7	0	13768.3	0	14439.3	0	1992.8	0	
ILMN_2129877	2031	0	8889.8	0	6618.2	0	1424.2	0	
ILMN_1747911	2037.2	0	8269.1	0	9757.6	0	2506.5	0	
ILMN_1811433	1542.6	0	14181.1	0	16210.9	0	3285.5	0	
ILMN_2097052	116.5	0.15172	305.2	0.12414	325.3	0.21034	141.8	0.12069	
ILMN_1724096	112.1	0.34483	255.9	0.86897	313.9	0.32069	140.6	0.13448	
ILMN_1807833	2922.1	0	9856.5	0	16098.9	0	8134.9	0	
ILMN_1790761	154.7	0	292.3	0.22414	710.2	0	242.3	0	
ILMN_1752802	429.9	0	2584.3	0	6358.8	0	1782.6	0	
ILMN_1765525	604.6	0	5925	0	4874.3	0	1221.8	0	
ILMN_1721316	123.9	0.02069	775.5	0	1299	0	145.6	0.06897	
ILMN_3247088	111	0.40345	298.5	0.16897	300.1	0.53103	122.7	0.57241	
ILMN_2218024	109.6	0.49655	352.3	0.0069	314.9	0.3069	134.4	0.26207	
ILMN_2314244	177.9	0	1737	0	1196.9	0	245.1	0	
ILMN_2194355	110.6	0.42069	270	0.58621	269.4	0.92414	128.2	0.36897	
ILMN_1806313	112.4	0.31379	286.2	0.31724	272.8	0.91034	113.2	0.93448	
ILMN_1810540	110.9	0.41034	339	0.01379	283.9	0.77241	124.2	0.5069	
ILMN_1697189	566.5	0	9159.1	0	335.9	0.13793	157.7	0.01724	
ILMN_2399893	2454.6	0	27881.2	0	27050.7	0	1801.7	0	
ILMN_1740165	778.6	0	14569.4	0	14261.9	0	1041.9	0	
ILMN_1802654	195.1	0	451.2	0	3509.2	0	681.6	0	
ILMN_1760732	111.7	0.36897	275.6	0.48621	273.7	0.89655	128.8	0.35862	
ILMN_1680927	135.7	0	373.7	0.00345	544.1	0.0069	156.5	0.01724	
ILMN_1745623	177.2	0	340.9	0.01379	12292.5	0	2712.5	0	
ILMN_1722642	1169.5	0	9744.2	0	14130.2	0	3050.9	0	
ILMN_1761131	3853.8	0	21086.3	0	19007.3	0	3887.8	0	
ILMN_1751141	101.1	0.9069	304.8	0.12414	389.1	0.01379	135.9	0.22759	
ILMN_1675762	111	0.40345	282.2	0.34828	287.2	0.71724	131.4	0.31724	
ILMN_1713964	240.7	0	6448.8	0	5479.4	0	210.4	0	
ILMN_1781906	2573.9	0	14764.5	0	16738.1	0	5699.3	0	
ILMN_1699320	115.8	0.16207	357.5	0.00345	377.2	0.01724	160.5	0.01724	
ILMN_1732722	183.7	0	2095.6	0	2676.7	0	251	0	
ILMN_1798204	104.2	0.79655	278	0.44828	331.3	0.16552	135.4	0.24483	
ILMN_1754579	267.7	0	1760	0	2309.8	0	375.7	0	
ILMN_1690566	511	0	11162.2	0	4589	0	315.6	0	
ILMN_3236452	115.4	0.17241	318.7	0.04828	330.3	0.18276	151.4	0.04138	
ILMN_3309001	114.2	0.22759	283.6	0.34138	293.6	0.63103	125.7	0.47241	
ILMN_2296101	111.8	0.36552	308.6	0.1	330	0.18621	126.3	0.45172	
ILMN_1676447	113.2	0.26897	266	0.65517	1246.9	0	378.5	0	
ILMN_2183891	119.2	0.08276	289.4	0.26897	322.7	0.22414	177.6	0.00345	
ILMN_2157806	119.9	0.07241	275.1	0.50345	307.1	0.38966	118.3	0.75172	
ILMN_3308946	117	0.14828	246	0.95172	334.1	0.14828	123.4	0.55172	
ILMN_1736689	118.9	0.08966	369.8	0.00345	458.2	0.01034	130.3	0.33103	
ILMN_1812926	1246.6	0	8344.1	0	8462.8	0	822.8	0	
ILMN_1659682	344.4	0	1643.4	0	3238.1	0	532.1	0	
ILMN_1659769	98.2	0.96552	276.9	0.46897	285.1	0.75172	115	0.89655	
ILMN_1686623	319.9	0	324	0.02069	411.1	0.01034	160.2	0.01724	
ILMN_1789274	273.4	0	3823	0	792.1	0	172.7	0.0069	
ILMN_1787434	110.7	0.41379	436.4	0	260	0.97241	134.2	0.26897	
ILMN_1727332	380.9	0	6290.1	0	8506.2	0	843.2	0	
ILMN_1684758	111.3	0.3931	339.1	0.01379	340.2	0.12069	159.1	0.01724	
ILMN_1662010	113.9	0.23103	365.9	0.00345	339.3	0.12414	117	0.81034	
ILMN_3244841	204.2	0	1668.1	0	669.2	0	138.3	0.17241	
ILMN_1805693	343.9	0	3964.2	0	4991.1	0	656.9	0	
ILMN_1745223	626.6	0	10313.3	0	13788.2	0	956.9	0	
ILMN_1722387	387.8	0	3995.4	0	2255.8	0	285.4	0	
ILMN_1772487	1413.3	0	11195.1	0	8392.4	0	760.8	0	
ILMN_2208802	444.6	0	8882.8	0	11181.8	0	898.6	0	
ILMN_3241021	1081.7	0	5180.6	0	5778.4	0	1446.3	0	
ILMN_1740233	100.8	0.91724	333.7	0.01724	10762.9	0	1467.2	0	
ILMN_1680682	154.7	0	1704.8	0	2068.8	0	188.1	0.00345	
ILMN_1708363	109.6	0.49655	312	0.07241	299.5	0.54138	143.3	0.09655	
ILMN_1737805	142.2	0	2784.6	0	5267	0	282.3	0	
ILMN_1769150	177.4	0	5379.2	0	6874	0	233.1	0	
ILMN_1654324	295.8	0	327.5	0.01724	362	0.03448	142.9	0.1069	
ILMN_1787657	557.6	0	9719.3	0	8993.5	0	361.1	0	
ILMN_2160718	159.6	0	601.3	0	1481.1	0	243.6	0	
ILMN_1767523	120.7	0.04828	932.4	0	379.4	0.01724	147	0.05862	
ILMN_1781565	111.2	0.4	282.3	0.34828	331.4	0.16552	137.6	0.1931	
ILMN_1737981	111	0.40345	300.6	0.14138	2711.2	0	184.9	0.00345	
ILMN_1688843	107.1	0.64483	403.4	0.00345	365.7	0.02759	152.3	0.04138	
ILMN_3239168	114	0.23103	777.6	0	825	0	147.2	0.05862	
ILMN_1809582	469.9	0	6687.2	0	10826.2	0	1382	0	
ILMN_1785891	132.6	0	295.9	0.17931	2037.2	0	137.7	0.1931	
ILMN_1788291	111.3	0.39655	323	0.02069	328.6	0.1931	131.8	0.3069	
ILMN_1724480	178.6	0	1701.2	0	4663.1	0	317.8	0	
ILMN_2120273	988	0	16390.2	0	31854.5	0	9215.8	0	
ILMN_1721729	1603	0	9928.2	0	9802.4	0	1932.4	0	
ILMN_1779370	116.9	0.14828	2663.6	0	3369.2	0	146.6	0.06207	
ILMN_3244390	144.5	0	771.8	0	634.4	0	143.5	0.0931	
ILMN_2149226	7030.9	0	18057.2	0	23481.9	0	19345.4	0	
ILMN_1684726	113.8	0.23793	919.1	0	327.6	0.20345	117.1	0.80345	
ILMN_1705849	468.8	0	5011.5	0	5801.4	0	1181.5	0	
ILMN_2156267	912.1	0	10522.1	0	11022.7	0	1424.6	0	
ILMN_1679011	108	0.58621	262.8	0.72759	343.5	0.1069	112.8	0.94138	
ILMN_1790062	3292.4	0	8083.8	0	12305	0	6725.4	0	
ILMN_1676595	112.6	0.3	624.9	0	686.2	0	150.4	0.05172	
ILMN_1726081	105.4	0.75172	293.8	0.20345	298.1	0.56552	130.8	0.32414	
ILMN_1676728	210.8	0	4791.2	0	677.7	0	140.7	0.13448	
ILMN_2084353	7734.5	0	28109.2	0	26730	0	9384.2	0	
ILMN_2139816	632.3	0	13739.3	0	11734.5	0	306.5	0	
ILMN_1670343	113.1	0.26897	304.5	0.12414	321.7	0.23793	128.2	0.36897	
ILMN_1744118	591.1	0	6853.9	0	6074.2	0	424.9	0	
ILMN_1697639	528.5	0	7693.7	0	9290.3	0	729	0	
ILMN_2286379	109.1	0.51379	295.9	0.17931	324	0.21379	154.4	0.02759	
ILMN_1721333	152.7	0	726.7	0	633	0	179.5	0.00345	
ILMN_1653821	100	0.93103	256.7	0.86207	306.2	0.40345	112.2	0.94138	
ILMN_2212780	110.2	0.46897	339.8	0.01379	336	0.13448	147.3	0.05862	
ILMN_1752435	2076.5	0	6685	0	6777.6	0	2071.1	0	
ILMN_1698666	141	0	304.4	0.12414	338.4	0.12759	124	0.51724	
ILMN_1754187	115.5	0.17241	267.5	0.62414	307.1	0.38966	119.9	0.66897	
ILMN_2089340	766.2	0	10295.3	0	7627.6	0	729.3	0	
ILMN_1711332	109.8	0.48621	318.2	0.04828	358.8	0.04138	147.4	0.05862	
ILMN_1701006	1745.2	0	8222.4	0	8830.2	0	3124.7	0	
ILMN_1788135	579.5	0	5679.8	0	10126.2	0	2575.3	0	
ILMN_1762713	135.7	0	259.5	0.81379	302.4	0.47931	135	0.25172	
ILMN_1743621	151	0	846.8	0	583.1	0	149.1	0.05517	
ILMN_1740385	161.9	0	1259.9	0	2959.9	0	382.9	0	
ILMN_3309824	112.6	0.3	263.9	0.68966	313.8	0.32069	138.6	0.16897	
ILMN_1770244	773.8	0	8786.4	0	5946.7	0	436.2	0	
ILMN_1749239	131.6	0	519.5	0	871.2	0	153.6	0.03103	
ILMN_1739813	547.5	0	9881.8	0	1670.1	0	565.8	0	
ILMN_1762825	2042	0	11183.2	0	10966.9	0	2350.4	0	
ILMN_1814281	2257.5	0	8739.1	0	7533.1	0	1117.8	0	
ILMN_1761450	721.4	0	8928.5	0	4937.8	0	753.2	0	
ILMN_1745994	100.9	0.91724	258.2	0.83448	308.6	0.36897	145.1	0.07586	
ILMN_2092496	112.9	0.28966	283.1	0.34138	366.3	0.02759	136.4	0.21724	
ILMN_1748607	103.4	0.83793	244.4	0.96207	308.5	0.36897	121.4	0.62759	
ILMN_2339835	107.2	0.64483	333.5	0.01724	1731.4	0	140.4	0.13793	
ILMN_1741003	1405.3	0	20836.1	0	33034.8	0	4891.3	0	
ILMN_1721926	111.2	0.4	275.7	0.48276	422.4	0.01034	149.5	0.05517	
ILMN_1756506	121.5	0.03793	301.5	0.14138	357.1	0.04483	132.5	0.29655	
ILMN_1798298	112.6	0.3	349.3	0.0069	477.3	0.0069	158.1	0.01724	
ILMN_2225577	719.6	0	6222.1	0	7947.7	0	868.9	0	
ILMN_2114876	5578.6	0	8545.8	0	9137.7	0	5042.5	0	
ILMN_2096372	13903.4	0	27907.1	0	11805.4	0	1430.5	0	
ILMN_1713753	106.2	0.71034	301.6	0.14138	295.8	0.5931	123.2	0.55517	
ILMN_1783818	343.6	0	5973.3	0	8223.1	0	599.3	0	
ILMN_2386790	140.4	0	306.1	0.11724	8795.3	0	3257.8	0	
ILMN_2339627	256.4	0	6079.2	0	6263.8	0	262.5	0	
ILMN_2153825	105.6	0.74483	1011.9	0	513.7	0.0069	121.6	0.62414	
ILMN_1794132	7312.4	0	24841.4	0	27735.6	0	17018.2	0	
ILMN_1795119	210.7	0	1785.2	0	477.3	0.0069	166.9	0.01379	
ILMN_1761463	3031.7	0	27753.4	0	39551.5	0	10364	0	
ILMN_2177460	171.1	0	3287.7	0	2084.5	0	194	0.00345	
ILMN_1690386	3337.8	0	17357.5	0	20291.6	0	7010.7	0	
ILMN_1669930	108.9	0.52759	464.9	0	750.9	0	136.2	0.22414	
ILMN_1701837	317.1	0	1632.6	0	2705.3	0	396.3	0	
ILMN_1767349	110.1	0.48276	331.4	0.01724	344.8	0.09655	143.1	0.1069	
ILMN_3243598	113.2	0.26897	281.3	0.37241	297.3	0.57241	117.5	0.78966	
ILMN_1742044	140.3	0	406.2	0.00345	2312	0	492.7	0	
ILMN_1797132	227.8	0	1612.5	0	3734.3	0	538.3	0	
ILMN_2137464	6155.1	0	14345.9	0	11474.1	0	4553.4	0	
ILMN_1730492	115.1	0.17931	304.1	0.12414	377	0.02069	127.4	0.41034	
ILMN_1728705	101.3	0.9069	286.4	0.31379	285.4	0.74828	121.8	0.60345	
ILMN_1684923	129.1	0.00345	447.3	0	391.2	0.01379	118.2	0.75517	
ILMN_1736814	9786	0	35153.7	0	33650.2	0	12613.3	0	
ILMN_2197946	152.7	0	626.7	0	443.5	0.01034	150.1	0.05517	
ILMN_2191634	137.2	0	2124.3	0	1637.2	0	143.2	0.10345	
ILMN_1811235	210.2	0	1806.4	0	1122.3	0	173.9	0.00345	
ILMN_3239050	105.9	0.72759	374.6	0.00345	404.5	0.01034	132.6	0.2931	
ILMN_1717902	106.7	0.68621	322	0.02069	358.8	0.04138	133.2	0.28621	
ILMN_1788283	228.5	0	2737.1	0	3244.5	0	419.8	0	
ILMN_1676833	109	0.52414	681	0	2471.6	0	217.1	0	
ILMN_1768798	1066.9	0	10561.4	0	7942	0	547.2	0	
ILMN_1693879	156	0	281.2	0.37931	14678.1	0	14292.6	0	
ILMN_1682323	127.9	0.0069	1028.1	0	1834.3	0	156.2	0.02069	
ILMN_1729835	117.1	0.13793	240.1	0.97586	251.4	0.9931	126.6	0.44828	
ILMN_1804652	454.7	0	7918.3	0	8149.9	0	701.1	0	
ILMN_1790918	133.4	0	2661.6	0	2002.9	0	141.1	0.12414	
ILMN_3164979	110.4	0.45172	281.4	0.36897	293.2	0.63793	114	0.92759	
ILMN_1722411	100.6	0.92759	275.6	0.48621	298.1	0.56552	107	0.98621	
ILMN_2214278	165.5	0	4783.4	0	1816.3	0	139.1	0.15862	
ILMN_2043553	104.3	0.7931	319.7	0.03448	308.7	0.36207	121	0.63103	
ILMN_1713174	500	0	4255.2	0	7952.2	0	1302	0	
ILMN_1797604	25669.6	0	45310.6	0	45981.5	0	27870.6	0	
ILMN_1671843	5188.5	0	20662.1	0	18914	0	4034.2	0	
ILMN_1672606	98.3	0.96552	309.3	0.08621	2497	0	223.5	0	
ILMN_1727078	550.3	0	3971.5	0	3359	0	789.7	0	
ILMN_1794551	112.3	0.32414	288.9	0.27241	304	0.43103	134.1	0.27241	
ILMN_3246608	217.3	0	4682.7	0	3771.7	0	208.2	0	
ILMN_1792508	3800.1	0	23374.4	0	27570.4	0	8549.1	0	
ILMN_3243976	116.2	0.15172	292.8	0.22414	343.8	0.10345	105.3	0.98966	
ILMN_2348403	114.2	0.22759	1393.3	0	1168.5	0	181.6	0.00345	
ILMN_2283895	124.1	0.02069	1062.5	0	319.1	0.25862	121.1	0.62759	
ILMN_1771862	169.2	0	985	0	3963.8	0	538.7	0	
ILMN_1799725	168.4	0	354.7	0.00345	594	0	137.5	0.1931	
ILMN_2403906	295.6	0	5313.1	0	6929.7	0	334.9	0	
ILMN_1755047	123.2	0.02414	249.1	0.93793	397.2	0.01379	120.5	0.64483	
ILMN_2317580	418.8	0	5039.3	0	1730.9	0	431.8	0	
ILMN_1662038	2638.1	0	11760.3	0	16108.6	0	5131.7	0	
ILMN_1691127	105.8	0.73793	395.8	0.00345	345.4	0.09655	135.9	0.22759	
ILMN_2224946	107.3	0.63103	303.7	0.13103	293.9	0.61724	127.8	0.38621	
ILMN_1764239	929.5	0	10712.8	0	12409.1	0	2450.2	0	
ILMN_2394264	186.7	0	1101.2	0	1126.9	0	181.1	0.00345	
ILMN_1738033	107.5	0.62759	325.7	0.01724	306.4	0.4	150.3	0.05172	
ILMN_1797307	206	0	2170.8	0	2029.9	0	170.6	0.01034	
ILMN_1753101	108.4	0.57241	255.8	0.86897	358.6	0.04483	130	0.33448	
ILMN_1653826	107.9	0.60345	273.2	0.54138	270.8	0.92069	122	0.59655	
ILMN_2324776	115.8	0.15862	310.9	0.07931	294	0.61379	106.8	0.98621	
ILMN_1697597	265	0	7961.4	0	11229.7	0	471.1	0	
ILMN_1670008	141.2	0	1643.5	0	1544.5	0	139	0.16207	
ILMN_1767182	127.4	0.01034	543.4	0	959.8	0	182.2	0.00345	
ILMN_1688629	3194.5	0	16580.2	0	10363.5	0	1909.2	0	
ILMN_2213247	116.3	0.15172	563.6	0	1697.8	0	137.1	0.20345	
ILMN_1692413	190.7	0	2833.8	0	5019.3	0	475.3	0	
ILMN_1666625	108.7	0.55172	323.3	0.02069	364.6	0.03103	124.9	0.4931	
ILMN_1721411	160.4	0	846.5	0	6856.2	0	974.9	0	
ILMN_1682762	224.4	0	773.8	0	2123	0	330.5	0	
ILMN_1727107	937.4	0	13075.8	0	15550.9	0	2305.9	0	
ILMN_2119793	155.2	0	713.8	0	1583.5	0	221.4	0	
ILMN_3244348	1010.6	0	12684.7	0	16065.2	0	1554.3	0	
ILMN_2235531	105.1	0.75862	249.7	0.93448	316.8	0.27931	129.7	0.34138	
ILMN_2178244	443	0	5404.1	0	10732.8	0	1775.4	0	
ILMN_3246206	1868.3	0	12613.4	0	642.7	0	135.8	0.22759	
ILMN_1660810	229.4	0	4463.9	0	6085.6	0	371.9	0	
ILMN_2161832	482.6	0	4991.4	0	9032.5	0	1282.5	0	
ILMN_3240077	108	0.58621	254.7	0.87241	347.9	0.07586	138.8	0.16897	
ILMN_1803110	1473.1	0	2504.6	0	2682.8	0	1362	0	
ILMN_2246131	107.4	0.63103	278.7	0.41724	311.4	0.34138	156.5	0.01724	
ILMN_1777314	471.6	0	4138.6	0	6818.5	0	1423.8	0	
ILMN_2123431	449.4	0	6126.7	0	7736.5	0	712	0	
ILMN_2171597	112.1	0.34138	291.4	0.25172	303.7	0.43448	138.6	0.17241	
ILMN_1730888	1117	0	9109.2	0	7682.6	0	630.1	0	
ILMN_1755138	180.2	0	1466.9	0	2408.5	0	328.6	0	
ILMN_1743299	451.5	0	8333.1	0	12883.5	0	994.7	0	
ILMN_1658717	128.2	0.00345	653.9	0	1343.8	0	160.2	0.01724	
ILMN_1700915	1413.3	0	6052.4	0	12705.3	0	4886.2	0	
ILMN_2135232	282.3	0	7827.2	0	4648.7	0	199.2	0.00345	
ILMN_2323366	459.3	0	5404.5	0	5670.9	0	687.9	0	
ILMN_1795183	4885.5	0	468.7	0	5072.8	0	7208.2	0	
ILMN_3256106	112.6	0.3	429.6	0	380	0.01724	127.6	0.39655	
ILMN_1663399	114	0.23103	282.6	0.34138	2472.4	0	447	0	
ILMN_1786189	618	0	7996.1	0	7228.1	0	555.1	0	
ILMN_1740597	110.3	0.46207	291.9	0.23793	333.4	0.15172	139.1	0.16207	
ILMN_2157240	184.6	0	1789	0	7116.6	0	609.2	0	
ILMN_1700811	749.9	0	10378.4	0	13590.9	0	2141.2	0	
ILMN_1758039	100.9	0.91724	261.4	0.77241	322.4	0.22759	120.1	0.65862	
ILMN_1805826	259.6	0	4611.8	0	6023.4	0	533.2	0	
ILMN_1761965	114.5	0.21379	319.2	0.04828	331.4	0.16552	116.6	0.81724	
ILMN_2371700	1558.9	0	8039.8	0	11448.3	0	3610.8	0	
ILMN_3249594	686.7	0	8659.8	0	9695.5	0	1455.8	0	
ILMN_3269655	355.2	0	1899	0	4747.7	0	442.5	0	
ILMN_3308708	100.5	0.93103	292	0.23448	281.7	0.78621	140.1	0.14138	
ILMN_3237044	121.5	0.03793	752.6	0	549.6	0.00345	126.9	0.43448	
ILMN_2410826	238.6	0	1623.3	0	28446.9	0	12341.1	0	
ILMN_1743829	833.6	0	17705	0	21074	0	1057.6	0	
ILMN_1694584	108.1	0.58621	1257.3	0	1111	0	120	0.66207	
ILMN_1808095	1049.7	0	8323.1	0	9794.2	0	1293.2	0	
ILMN_1742577	3669	0	16191.4	0	17838.2	0	3784.5	0	
ILMN_1652407	3864.7	0	16986.5	0	19244.2	0	6453.2	0	
ILMN_2408039	1494.6	0	9980.9	0	15754.7	0	5085.3	0	
ILMN_1749744	118.7	0.1	458.1	0	300.1	0.53103	120.6	0.64138	
ILMN_1737940	118.9	0.0931	312.4	0.06897	3629.3	0	807.5	0	
ILMN_1669745	114.4	0.21379	295.2	0.18621	322	0.22759	136.6	0.21724	
ILMN_1708534	160	0	1662.3	0	350.9	0.06897	119	0.6931	
ILMN_3247728	2499.3	0	10974.2	0	12874.7	0	3914.7	0	
ILMN_1725071	107.4	0.63103	314.4	0.06552	363.4	0.03448	113.7	0.92759	
ILMN_1717197	181.3	0	509.8	0	589.8	0	166.4	0.01379	
ILMN_1815718	153.8	0	1148.3	0	2202.7	0	328.5	0	
ILMN_2307266	136.4	0	1757.2	0	3409.3	0	186	0.00345	
ILMN_2195957	150.9	0	2433.2	0	4606.6	0	212.6	0	
ILMN_1655504	125	0.01724	823	0	748.3	0	159.9	0.01724	
ILMN_1680624	2747.2	0	15808.5	0	16058.7	0	4648.4	0	
ILMN_1730202	234	0	6771.9	0	5246.5	0	296.5	0	
ILMN_1769671	4085.1	0	15436.5	0	10074	0	2789.1	0	
ILMN_2125590	3510.9	0	11690.5	0	9790.7	0	2430.2	0	
ILMN_2330267	174.1	0	3313.3	0	3517.2	0	181.6	0.00345	
ILMN_1800855	1209.9	0	11726.6	0	15938.7	0	3074.2	0	
ILMN_2113470	454	0	267.5	0.62414	304.9	0.42414	128.3	0.36552	
ILMN_1654629	125.4	0.01724	1434.4	0	3237.4	0	170.3	0.01034	
ILMN_1658619	183.1	0	547	0	451.1	0.01034	183.4	0.00345	
ILMN_1688534	1082.4	0	9674.4	0	9841.7	0	1611.8	0	
ILMN_2149566	1034.9	0	11521	0	12005	0	2174.2	0	
