"","GSM1399027.CBD","GSM1399028.CTRL","GSM1399029.CBD","GSM1399030.CTRL","GSM1399031.CBD","GSM1399032.CTRL"
"12120",6.96876,6.83961,7.20133,7.09954,7.04,6.6693
"12121",6.25399,6.35081,6.62701,6.57678,6.25924,5.52296
"12122",12.1639,12.1241,11.9643,11.6989,11.9278,12.2456
"12123",11.1477,11.2148,10.8506,11.2015,11.1427,11.297
"12124",7.56603,7.54264,8.1973,8.39879,8.52069,8.68704
"12125",6.90435,6.86119,6.7155,6.62155,13.1695,12.0206
"12126",6.58026,6.5651,6.5655,6.65546,6.41062,6.43361
"12127",8.76756,8.79706,8.71283,8.70027,8.63664,8.59469
"12128",7.56525,7.62291,7.74304,8.03428,7.7675,7.73097
"12129",9.91128,9.96582,10.0027,10.208,9.61373,9.73303
"12130",5.37819,5.4346,5.60566,5.45387,4.88891,5.10798
"12131",6.13786,6.22548,6.53467,6.19624,5.91597,5.6561
"12132",6.93329,7.14151,7.463,7.32843,7.74799,7.85169
"12133",6.44449,6.53387,6.86326,6.96328,7.93521,8.22364
"12134",10.376,10.4745,10.6707,11.0002,11.1838,11.0622
"12135",7.16109,7.10071,7.53128,7.53595,7.11514,6.9111
"12136",6.29185,6.54552,6.83519,6.72035,6.16009,6.12443
"12137",6.78204,7.15463,7.05323,6.68083,6.62144,6.44438
"12138",8.50489,8.50795,8.28814,8.82117,8.16764,8.07915
"12139",7.84774,8.08317,7.90985,7.44855,7.51316,7.46462
"12140",10.2759,10.0703,9.18944,8.03567,8.80696,7.72153
"12141",9.17136,9.1402,9.0043,9.03829,8.78531,8.7055
"12142",5.19883,5.14086,4.95888,4.9227,4.86209,4.83374
"12143",11.3119,11.524,11.0584,11.0097,11.3644,11.2791
"12144",10.5937,10.6393,10.8737,10.8392,11.0681,10.8095
"12145",6.78147,6.84898,6.90024,6.90895,6.47034,6.37212
"12146",11.1977,10.9638,10.7242,10.7563,10.5655,10.8197
"12147",7.38666,7.29381,7.49523,8.00167,7.43093,7.2232
"12148",6.43199,6.50122,6.76713,6.8018,6.27322,6.57532
"12149",10.378,10.2303,9.6172,9.83031,9.79107,10.1021
"12150",11.2334,11.1472,10.195,8.30615,10.1042,8.93207
"12151",7.13006,7.18919,7.30865,7.27831,7.38012,7.49472
"12152",6.91576,6.84184,7.01245,7.20243,6.8613,6.69903
"12153",6.64339,6.66063,7.07891,7.29148,7.90922,8.2582
"12154",6.79163,6.80894,7.10769,7.18801,6.53323,6.50737
"12155",7.07828,7.17652,7.33897,7.29831,6.83511,7.00341
"12156",8.29785,8.41798,8.67838,8.87816,9.05141,8.95364
"12157",8.55753,9.05531,9.44953,9.35909,9.2493,9.39741
"12158",7.83903,7.97509,8.23122,8.16657,7.82529,7.57158
"12159",8.46424,8.58275,8.83791,8.83639,8.38691,8.25452
"12160",12.5422,12.6046,12.5745,12.5285,12.4982,12.4726
"12161",8.26361,8.12413,8.46975,9.53506,7.79906,7.67436
"12162",9.9171,10.1454,10.3253,10.2369,9.75729,9.73586
"12163",6.43294,6.58172,6.57821,6.59695,6.08665,6.12921
"12164",5.27777,5.3211,5.42736,5.14274,4.98098,5.01464
"12165",4.70814,4.81149,4.90937,4.53746,4.2526,4.51631
"12166",6.93979,7.0269,7.32538,7.03086,6.82581,6.73121
"12167",9.40264,9.4201,9.52145,9.69207,9.44542,9.72573
"12168",10.2793,10.3255,10.4173,10.4098,9.5714,9.59324
"12169",11.0999,11.1057,11.4913,11.3309,11.1779,11.3231
"12170",6.80505,6.95712,6.9936,6.94047,6.79187,6.73783
"12171",6.26052,6.04785,5.98913,6.48149,5.75684,5.65711
"12172",6.5945,6.73404,6.95229,6.69244,6.49124,6.46413
"12173",4.04653,4.25952,4.24672,4.41341,4.05351,4.18284
"12174",10.446,10.49,10.5351,10.6634,10.3309,10.5337
"12175",9.85564,9.65268,8.72074,8.22122,9.34147,8.22381
"12176",7.96332,7.9233,7.971,7.95185,8.08007,8.05968
"12177",7.43483,7.60097,7.67891,8.31419,7.65651,8.1674
"12178",9.98387,10.0134,9.95881,9.97117,9.69556,9.83507
"12179",11.7693,11.8822,12.4452,12.4834,12.3661,12.5205
"12180",9.75934,9.63346,9.55471,9.4824,9.96387,10.1874
"12181",6.48403,6.42573,6.62661,6.69245,6.35243,6.35083
"12182",5.54085,5.63913,5.82168,5.83587,5.47046,5.18127
"12183",5.97826,6.1821,6.24939,6.45347,6.74105,6.83661
"12184",8.96233,8.90295,10.203,11.0301,9.36918,10.1196
"12185",7.78774,7.71827,8.1405,8.07866,6.77984,6.83969
"12186",5.88973,6.23108,6.33822,6.40586,6.23724,5.38147
"12187",9.14338,9.33977,9.58339,10.5567,9.59984,9.83888
"12188",8.58859,8.73641,9.20504,9.80489,9.69585,10.1146
"12189",11.7998,11.6258,10.9212,10.6373,11.2771,11.0096
"12190",8.99361,9.03716,8.92631,9.33519,8.80965,8.95154
"12191",9.68363,9.65473,9.72127,10.3982,9.29574,9.87266
"12192",7.132,6.91131,5.77276,6.49836,6.46328,7.28038
"12193",9.06469,9.15621,9.23769,9.91723,9.44169,9.68186
"12194",10.7033,10.7437,10.8451,10.7441,10.8634,10.9741
"12195",6.49111,6.35513,6.44645,6.34799,6.35756,6.49936
"12196",9.30063,10.0462,10.1734,10.8951,10.3129,10.9839
"12197",6.80436,6.84258,6.98494,6.85001,7.11989,7.03801
"12198",9.83336,9.92448,10.1696,10.2243,10.326,10.5087
"12199",8.58158,8.82178,9.24986,9.06675,8.60148,8.64359
"12200",8.67255,8.69439,8.95825,9.16185,8.76218,9.03558
"12201",8.52843,8.61847,8.51821,8.63149,8.14545,8.35337
"12202",6.21745,6.04883,6.31634,6.15599,9.78752,9.39437
"12203",7.55895,7.54145,7.83031,7.8299,7.29869,7.02509
"12204",8.1908,8.07248,7.17829,7.82608,7.95273,8.376
"12205",8.02555,8.10906,6.08359,7.3119,9.76043,10.0727
"12206",6.34799,6.48272,6.53664,6.35022,6.23198,5.80542
"12207",9.43995,9.36584,10.7902,10.6092,10.2091,10.5336
"12208",9.85438,9.63875,9.91605,9.64422,9.39971,9.3453
"12209",5.58615,5.71743,6.09868,5.85985,5.87528,5.18477
"12210",9.67036,9.77973,9.8388,10.0554,9.17917,9.33127
"12211",6.52989,6.69223,6.87152,6.90911,6.29204,6.34856
"12212",6.77721,6.78949,6.97068,6.94236,6.58315,6.45355
"12213",6.13855,6.41517,6.88629,6.78352,6.42687,6.02035
"12214",5.58196,5.49033,6.05002,5.91466,5.70374,5.42942
"12215",4.09908,4.20455,4.14029,4.03711,4.14029,4.24644
"12216",9.56784,9.4964,9.06766,9.18612,9.00456,9.22916
"12217",8.59352,8.49285,8.77537,8.45021,8.83599,9.01592
"12218",6.00514,6.14734,6.36081,6.10482,6.05595,5.7853
"12219",6.55994,6.87185,7.14496,7.1578,6.50759,6.4742
"12220",9.98337,10.0963,10.2311,10.408,10.8455,10.8795
"12221",9.75274,9.83724,9.85696,9.90681,10.4608,10.5689
"12222",6.9369,7.04189,7.12652,7.32493,6.82769,6.7583
"12223",9.18536,9.21882,9.92748,10.335,9.73197,9.83767
"12224",8.03576,7.80853,8.19034,8.15383,7.88668,7.66972
"12225",10.5442,10.6204,10.7233,10.7853,10.8085,10.7962
"12226",11.2512,11.2057,10.8335,10.377,10.7849,10.6112
"12227",5.88225,5.90647,5.65646,5.57557,5.71404,5.50066
"12228",6.47293,6.75665,6.63509,6.68061,6.25844,6.26155
"12229",6.98841,7.09113,7.71324,7.3193,7.64363,7.28486
"12230",7.55481,7.31343,7.09371,7.01457,8.37829,8.63742
"12231",10.448,10.0952,9.68419,9.17761,10.1743,9.98776
"12232",5.95092,6.11106,6.17292,6.28459,6.00022,5.77844
"12233",6.14554,5.97548,6.08878,6.04885,5.70445,5.67924
"12234",5.64466,5.6342,5.63393,5.95604,5.37185,5.24733
"12235",8.42734,8.48955,8.92312,8.25962,8.24774,8.2536
"12236",9.21585,9.15357,9.25785,9.3877,9.5197,9.43687
"12237",8.14594,8.24284,8.07876,8.08117,8.48111,8.40003
"12238",8.76663,8.75026,9.14119,9.3475,8.86287,8.90695
"12239",6.28465,6.62561,6.75932,6.75071,6.17251,6.00926
"12240",8.39341,8.38634,8.4809,8.63255,9.11541,9.33407
"12241",11.0806,11.1735,10.9223,11.1463,10.7919,10.9656
"12242",9.32309,9.19715,8.73579,8.43954,8.63393,9.00504
"12243",7.52943,7.42203,7.62277,7.60072,7.56027,7.38467
"12244",4.17725,3.93584,3.7883,4.13877,4.1618,3.43877
"12245",8.14907,7.97247,8.07121,7.25228,7.38511,7.24392
"12246",6.56845,6.71755,7.07004,6.94219,7.85926,7.59074
"12247",9.91563,10.0707,10.0346,9.87424,9.4855,9.64725
"12248",8.78132,8.78899,9.64251,9.08081,8.80037,8.73629
"12249",9.15635,9.08817,9.7579,9.17858,9.10656,8.58904
"12250",7.38982,7.48003,7.42174,7.72102,7.21398,7.84392
"12251",9.99707,10.0407,9.94176,9.94265,10.5549,10.5089
"12252",7.17319,7.27527,7.4673,7.41055,7.14613,7.013
"12253",5.73491,5.91301,5.76666,5.80542,5.79053,5.66388
"12254",7.08005,7.22165,7.51993,7.61943,7.248,7.04395
"12255",8.94673,9.11071,9.38178,9.78349,9.33938,9.46819
"12256",9.62354,9.11337,9.02378,8.56826,7.28366,7.01597
"12257",11.2251,11.3886,11.3437,11.9178,12.5061,12.736
"12258",7.63257,7.69183,7.59662,7.8343,7.68104,7.58665
"12259",7.93525,7.92913,7.94057,8.0544,7.9175,7.7574
"12260",8.993,8.9343,9.3011,9.44392,8.96757,8.87433
"12261",7.96249,7.97307,8.26587,8.23121,7.91384,7.73322
"12262",8.13173,8.1812,8.26302,8.18233,9.07464,9.06467
"12263",9.70415,9.85462,9.86989,10.2751,9.8167,10.0241
"12264",6.749,6.8292,7.20323,7.13483,6.58498,6.80071
"12265",8.93541,8.95497,9.24041,9.18804,9.30322,9.24062
"12266",8.9348,8.88428,9.07312,9.38836,9.30363,9.31446
"12267",7.58229,7.69994,8.13526,7.83397,7.25526,7.28343
"12268",10.3975,10.363,10.3946,10.2462,10.4468,10.4366
"12269",7.14516,7.19594,7.71403,7.47829,7.49766,7.30822
"12270",8.07764,7.77126,7.76474,7.44833,8.76579,7.83106
"12271",11.7002,11.4885,10.9389,10.2984,10.9661,10.5636
"12272",4.70568,4.59742,4.48569,4.94975,4.15812,4.21947
"12273",8.3328,8.23925,8.62587,9.22874,7.96925,8.38926
"12274",10.5922,10.7513,11.1378,11.2353,10.8218,11.0507
"12275",8.29326,8.24455,8.47504,8.37594,8.20882,8.10806
"12276",9.04635,9.75422,9.78342,11.9488,9.9443,12.059
"12277",7.02457,7.02337,6.98908,6.92182,7.07504,6.8526
"12278",6.56938,6.70803,6.99678,6.79681,6.2181,6.30171
"12279",6.46138,6.56044,6.52082,6.53529,6.37763,6.08145
"12280",7.11077,7.24757,7.5019,7.43425,6.86571,6.77579
"12281",6.00504,6.03297,6.17573,6.13697,6.06378,5.36172
"12282",7.80933,7.85529,7.92334,8.07885,7.75054,7.80655
"12283",8.79749,8.84689,8.4258,8.28244,8.74661,8.87424
"12284",10.4993,10.4428,10.3067,10.697,10.7228,10.7598
"12285",6.14608,6.13317,6.30976,6.53895,5.98029,5.80936
"12286",5.80583,5.96167,6.09124,6.0325,5.68974,5.32338
"12287",6.82578,6.70171,6.80056,6.7958,6.74999,6.74523
"12288",6.02168,6.10642,6.50335,6.37827,5.80646,5.64317
"12289",5.00775,5.10541,5.36358,5.49051,4.8868,5.08633
"12290",12.0415,11.9475,11.8097,11.7236,10.8164,10.7472
"12291",7.43283,7.53998,7.47299,7.57912,7.44403,7.64772
"12292",9.84742,9.7957,9.76725,9.58981,9.5492,9.54272
"12293",9.56996,9.37353,9.67787,8.90344,10.254,9.71181
"12294",9.55588,9.53264,10.0215,10.1012,9.71723,9.71535
"12295",7.20688,7.26827,7.41148,7.40655,6.98749,7.05161
"12296",9.16145,9.14666,8.96848,8.93726,9.06377,9.1591
"12297",7.46807,7.51685,7.91471,7.7705,7.91307,7.74015
"12298",8.50838,8.84735,8.99158,9.49748,9.40083,9.97564
"12299",9.28216,9.07972,9.37838,9.40873,9.53508,9.37602
"12300",8.25029,8.32261,8.88239,9.87313,9.43788,9.60269
"12301",8.47598,8.61673,9.03597,8.80611,8.17566,8.14527
"12302",7.32167,7.34599,7.51406,7.49969,7.31737,7.28538
"12303",6.75348,6.93744,7.20762,7.09334,6.88139,6.50283
"12304",7.90284,7.84308,8.23215,8.10379,8.10755,7.86835
"12305",7.0537,7.10099,7.17249,7.19653,6.98471,6.85924
"12306",8.57059,8.52182,8.82583,8.65271,8.97442,8.84383
"12307",9.33781,9.27555,9.686,9.76606,9.68162,9.81716
"12308",7.49975,7.58043,7.78412,7.60012,7.27244,7.37614
"12309",5.24993,5.32182,5.47783,5.65454,5.05078,5.10773
"12310",11.393,11.3171,11.0707,10.2804,11.2606,11.1068
"12311",9.1298,9.27581,10.2338,10.3939,11.4114,11.3217
"12312",11.0704,11.0148,11.4261,11.4582,11.5906,11.8117
"12313",10.6466,10.4818,10.2361,8.67498,9.99631,9.83465
"12314",5.91631,6.25,5.95254,6.24323,5.68317,5.62853
"12315",7.78284,7.80745,8.21951,8.40366,8.13523,8.17268
"12316",8.24152,8.39949,8.23578,9.50702,9.69481,10.0626
"12317",10.1351,10.2623,10.1053,10.4051,9.68158,9.71681
"12318",6.48424,6.63117,6.54628,6.46019,6.24464,6.25774
"12319",7.27683,6.94721,6.16018,5.50142,6.18567,5.86077
"12320",4.86823,4.86019,4.9069,4.67563,4.72907,4.53268
"12321",10.3742,10.3034,10.4802,10.4178,10.7851,10.8902
"12322",6.45542,6.20062,6.28059,6.04922,7.22825,6.74978
"12323",8.55269,8.29392,7.99812,7.44232,8.42486,8.59433
"12324",10.24,11.026,10.2687,10.8704,11.232,11.5788
"12325",6.26748,5.87033,6.28986,6.28792,5.75343,5.80913
"12326",7.21875,7.22427,7.31147,7.83524,7.31955,7.51567
"12327",8.21961,7.88401,8.36829,8.61215,8.37032,8.52563
"12328",5.28992,5.01379,5.41287,5.03269,4.87349,4.66281
"12329",10.2609,10.1905,9.42049,8.67862,9.30498,9.61357
"12330",6.05115,6.34051,6.00681,6.35217,5.89375,6.04406
"12331",7.31213,7.17308,8.40242,8.20473,8.33691,8.57107
"12332",5.73335,5.83262,6.12432,6.06283,5.4629,5.53379
"12333",8.57763,8.65154,9.27767,9.26465,8.92924,9.02777
"12334",10.0948,10.1371,10.0206,10.181,9.46481,9.48026
"12335",6.25821,6.36008,6.48631,6.56918,6.14124,6.04608
"12336",7.06101,6.87493,6.90453,7.26569,7.12239,7.34202
"12337",10.4739,10.2217,10.1678,10.1179,9.80884,10.0002
"12338",6.18071,6.04977,6.39103,6.68911,5.31946,5.93931
"12339",4.18229,4.38168,4.46407,4.80069,4.34951,4.30803
"12340",6.14252,6.35615,6.27389,6.38444,6.33752,5.71742
"12341",6.16071,6.33822,6.55685,6.56081,6.1384,6.1444
"12342",9.58112,9.66206,10.0086,9.90449,9.36132,9.32588
"12343",6.2947,6.16089,6.29977,6.4971,6.03127,6.40129
"12344",8.45647,8.45477,8.81832,8.82042,8.98833,8.85326
"12345",9.17369,9.18151,9.69045,9.55764,9.01667,8.69729
"12346",9.02486,8.63835,8.9839,8.37084,8.98957,9.07804
"12347",3.88093,4.28525,4.30331,4.45962,3.85392,3.9535
"12348",7.39072,7.40954,7.43365,7.6777,7.00112,6.75348
"12349",7.22913,7.41831,7.52328,7.24494,7.16569,7.21726
"12350",6.0819,6.35785,6.41225,6.11803,6.13845,5.92747
"12351",6.45034,6.44297,6.29541,6.72994,6.22971,6.01362
"12352",7.20816,7.04968,7.48614,8.33161,8.0272,8.19816
"12353",5.25872,5.4675,5.34919,5.56977,5.24751,5.1216
"12354",5.97609,5.91219,6.2516,6.16691,5.48394,5.50461
"12355",5.95521,6.17616,6.53269,6.32179,5.69112,5.7281
"12356",12.426,12.316,12.0848,11.4868,12.0882,12.2113
"12357",7.60372,7.78563,7.7259,8.21309,7.53693,7.58075
"12358",5.45419,5.64948,5.79595,5.84177,8.88071,8.38003
"12359",8.00928,7.82193,7.82173,7.59619,7.8405,7.66784
"12360",6.64729,6.64598,6.83142,6.78818,6.31169,6.28577
"12361",6.45516,6.54915,6.7051,6.51609,6.36366,6.52277
"12362",10.052,10.1026,10.146,9.77152,9.6095,9.8115
"12363",9.00959,8.9175,8.97994,8.41588,8.0964,8.10731
"12364",6.69993,6.64971,6.73781,6.74028,6.49186,6.17841
"12365",10.1952,10.2104,10.4059,10.3554,10.0423,10.1585
"12366",7.54521,7.55688,7.99517,8.04092,8.05894,8.12216
"12367",8.7907,8.63393,8.83686,8.66129,8.01986,7.93335
"12368",7.85507,7.68653,7.95338,8.27483,7.75181,7.92689
"12369",6.63649,6.60214,6.98953,7.25557,7.90882,7.47814
"12370",4.43029,4.0192,4.38884,4.5322,5.08196,4.24957
"12371",4.73302,5.06016,4.84931,4.72344,4.75976,4.53749
"12372",4.9896,5.21162,5.19576,5.1163,4.96617,4.94664
"12373",5.26055,5.52166,5.10709,5.26009,4.98343,5.01598
"12374",7.33233,7.58405,7.95228,8.18179,7.05122,6.97797
"12375",9.84339,10.1335,9.81895,10.1776,10.0925,10.1439
"12376",7.57514,7.5857,8.08644,7.91048,7.38289,7.10023
"12377",7.68085,7.84201,8.04181,8.02949,8.32177,8.11234
"12378",8.71261,8.42754,7.87912,8.28555,7.86825,7.84639
"12379",8.99029,8.79717,9.02894,8.85357,8.77073,8.58953
"12380",9.27461,9.15158,9.16348,9.46774,8.99715,9.22726
"12381",7.80478,7.78797,8.36036,8.02165,8.52213,8.11307
"12382",5.37426,5.23093,5.17234,5.13948,4.64605,4.64023
"12383",9.48542,9.39927,9.41895,9.74121,9.42331,9.57353
"12384",6.19577,6.14701,6.40923,6.31037,5.96687,5.99812
"12385",8.54484,8.30555,8.42417,8.90355,8.08082,8.05552
"12386",7.75449,7.87098,8.24473,8.31724,8.11182,8.15447
"12387",8.59018,8.80715,9.09705,9.35356,8.70848,8.76345
"12388",9.73013,9.67284,9.96263,9.12244,9.23807,8.60089
"12389",7.659,7.36559,7.83582,7.55913,8.49073,8.25972
"12390",10.5756,10.6948,10.6356,10.8685,10.1426,10.8492
"12391",10.7912,10.8235,10.3944,10.0367,10.2534,10.2207
"12392",6.58098,6.59808,6.59663,6.67086,6.31564,5.97855
"12393",11.0339,10.9815,10.5595,10.4441,10.3982,10.6089
"12394",9.10281,9.11481,9.39933,9.79182,10.036,9.95134
"12395",6.6039,6.30608,6.35662,6.48602,6.28689,5.85812
"12396",9.75676,9.53693,9.45553,9.46655,9.40353,9.25537
"12397",10.6838,10.729,10.2638,10.027,9.99423,9.98945
"12398",10.5622,10.5491,10.3983,10.6302,10.627,10.7216
"12399",9.71589,9.84212,9.35678,9.37761,9.41802,9.76209
"12400",11.2827,11.3233,11.1121,11.1855,10.7199,11.0941
"12401",6.63951,6.52816,6.82826,6.92454,6.27452,6.10759
"12402",8.41046,8.3673,8.33946,8.11213,8.41339,8.49823
"12403",6.58217,6.25768,6.31466,6.49245,6.02991,5.89433
"12404",5.89966,6.02572,6.41685,6.4747,5.69329,5.78756
"12405",6.56133,6.59553,6.59903,6.55702,6.23196,6.27409
"12406",11.671,11.5152,11.3729,11.4263,11.2661,11.2579
"12407",9.80203,9.8702,9.94983,9.94445,9.70916,9.5543
"12408",11.2057,11.2181,11.0652,11.4682,10.9578,11.1419
"12409",8.65126,8.53697,8.42703,8.17358,8.30533,8.34197
"12410",6.63872,6.88135,6.86298,6.91642,6.45899,6.28951
"12411",11.0144,10.9437,11.0521,10.7248,11.4031,11.4884
"12412",10.692,10.3,9.83991,9.10326,9.48777,9.03962
"12413",8.01,7.911,8.0018,7.68774,8.94051,8.24623
"12414",9.74365,9.53717,11.5225,10.1111,9.00731,8.77615
"12415",9.71792,9.64102,9.72421,9.3506,9.04539,8.55304
"12416",6.08716,6.09676,6.13702,6.03027,7.25985,7.38852
"12417",6.22529,6.35616,6.65459,6.54215,6.22309,6.05415
"12418",10.5747,10.4679,10.711,10.6836,10.8812,10.6273
"12419",9.43195,9.32238,9.17263,9.29844,9.39488,9.28544
"12420",7.58162,7.65366,7.70142,7.70253,6.93775,6.9863
"12421",7.31501,7.25437,7.67803,7.47618,7.21033,6.91142
"12422",9.28201,9.32205,9.43568,10.2107,9.27103,9.55812
"12423",9.32474,9.11195,9.46372,9.61953,8.62658,8.57555
"12424",9.34184,9.15343,10.7173,10.5372,9.02585,9.12001
"12425",10.3293,10.2624,11.1205,11.0231,9.48289,9.35077
"12426",12.905,12.774,13.0262,12.8723,12.3659,12.4703
"12427",7.37062,7.42343,7.41256,7.16879,8.04067,8.14856
"12428",4.27191,4.3837,4.32487,4.35411,4.67427,4.28864
"12429",8.14361,8.15898,8.64188,7.91545,8.62189,8.26589
"12430",7.22421,7.50588,7.77063,7.34459,7.21948,6.55974
"12431",8.56632,8.42167,9.24073,9.38148,9.31299,9.06052
"12432",6.27948,6.19967,6.40288,6.29332,6.38758,6.29548
"12433",5.21023,5.26273,5.37641,5.33262,4.76889,5.35242
"12434",7.05743,7.24493,7.35842,7.15204,6.79684,6.61922
"12435",8.42423,8.45896,7.87882,8.6424,8.2232,8.93557
"12436",8.31451,8.07016,8.2513,8.33889,9.33094,9.1937
"12437",5.46793,5.54194,5.86294,5.93429,5.39918,5.23281
"12438",11.8991,12.0651,12.2675,12.3877,12.3837,12.5881
"12439",6.9337,7.1523,7.58573,7.50642,7.70416,7.85734
"12440",5.56667,5.71126,6.16719,6.05861,5.76128,5.64408
"12441",7.35556,7.32699,7.56418,7.64589,8.06679,8.34607
"12442",10.8639,11.111,11.0978,11.1808,10.4316,10.6931
"12443",5.95743,5.9518,6.17565,5.91976,6.0421,5.80212
"12444",6.24042,6.57224,7.0266,6.84348,6.40168,6.13452
"12445",6.08224,6.0599,6.52451,6.14804,5.87561,5.68718
"12446",6.30884,6.36047,7.45802,7.22972,5.89364,5.86415
"12447",7.03233,7.12971,7.33621,7.25733,6.82347,6.76382
"12448",9.30823,9.64168,10.1333,9.74517,8.33059,9.22586
"12449",6.27919,6.38898,6.50187,6.34957,6.20159,6.34797
"12450",4.77346,4.51246,4.69523,4.36624,4.2556,4.33119
"12451",6.1524,6.15747,6.44948,6.42437,5.62987,5.70207
"12452",4.63725,4.7317,4.79882,5.04497,4.45212,4.10659
"12453",4.65395,4.82763,4.92859,4.8003,4.47623,4.55375
"12454",4.81322,4.81409,5.07594,4.70307,4.94827,4.79244
"12455",5.1962,4.97982,5.26564,5.0566,5.18785,4.80128
"12456",6.14573,6.20735,6.31482,6.46335,5.96261,5.69775
"12457",6.38823,6.39188,6.60344,6.6029,6.00206,6.19827
"12458",7.0007,7.14415,7.24395,7.33144,6.86722,6.77572
"12459",8.81755,8.69951,8.84353,9.2871,9.03063,9.35446
"12460",7.21095,7.13584,7.51046,7.70054,7.28286,6.93412
"12461",7.58246,7.60731,7.91676,7.80217,7.39626,7.32836
"12462",9.77361,9.991,11.5236,12.2059,11.5296,11.8562
"12463",7.97988,8.01753,7.99964,8.17472,7.76233,7.66067
"12464",8.5388,8.56465,8.64291,8.72362,8.79846,8.70514
"12465",10.2588,10.0293,9.80853,9.373,10.0598,9.92746
"12466",7.29872,7.35012,7.48171,7.38516,7.05578,6.98484
"12467",9.17675,9.36586,9.38927,9.6695,9.49572,9.87984
"12468",9.48985,9.51259,9.58193,10.0031,10.3953,10.5656
"12469",5.5511,5.68211,5.88613,5.7665,5.65221,5.68316
"12470",7.54282,7.37648,7.0138,7.63508,8.28123,8.3417
"12471",6.4959,6.51833,6.63586,6.74606,6.3105,5.88466
"12472",6.58416,6.59217,6.95538,6.97357,6.45006,6.65303
"12473",9.15292,9.18484,9.17912,9.87991,8.84627,9.09428
"12474",9.91086,9.9781,10.0558,9.37626,9.80326,9.52908
"12475",9.475,8.69183,7.9782,7.25805,10.5467,10.6929
"12476",10.2971,10.1884,10.2338,9.64862,10.6839,9.8923
"12477",10.689,10.7191,10.8643,10.6995,11.0785,11.0483
"12478",8.35395,8.33531,10.5026,9.78071,9.69069,9.76924
"12479",6.70803,6.74947,7.10535,7.17459,7.89696,7.80823
"12480",6.44037,6.75611,7.92935,7.65519,8.30395,7.75352
"12481",12.0287,12.4853,12.4045,12.2762,11.6751,12.1045
"12482",8.12961,8.1862,8.54043,8.58541,8.26058,8.75147
"12483",9.76207,9.78319,9.64996,9.32744,9.81933,9.75261
"12484",6.5666,6.5933,6.67641,6.70377,6.29328,6.21302
"12485",12.1549,12.1499,11.3162,11.3384,12.5473,12.4883
"12486",9.81435,9.7328,10.2049,9.94298,10.4225,10.3613
"12487",11.9317,11.9516,11.4318,11.8298,10.6898,11.0522
"12488",6.6345,6.74404,7.14623,7.72547,8.45797,10.0697
"12489",6.94271,6.8425,7.37237,7.18976,9.89979,9.58527
"12490",8.64995,8.50094,9.17776,9.12547,10.4729,10.3319
"12491",6.48647,6.57088,6.97892,7.34748,6.15189,6.25221
"12492",8.78278,8.70076,8.94827,8.95808,8.63054,8.82015
"12493",8.38148,8.50816,9.19458,9.33359,7.40823,7.74005
"12494",6.80738,6.78989,6.57868,6.48379,6.14926,6.49155
"12495",9.84221,9.45382,9.77963,8.64878,7.12618,6.78506
"12496",5.069,5.18312,5.4902,5.37993,5.07364,4.86136
"12497",5.79261,5.93983,6.04516,6.05429,5.92474,5.82233
"12498",10.4517,10.0748,9.01017,8.01525,9.1873,8.12113
"12499",5.91215,6.05579,6.09735,5.90913,5.78722,5.81178
"12500",9.69622,9.05001,8.99688,8.10844,10.7755,9.58967
"12501",6.59465,6.64116,7.01918,6.86202,6.23892,6.25869
"12502",9.065,8.5508,7.87169,8.08959,8.25348,8.16624
"12503",6.01816,6.21445,6.33997,6.36936,6.22413,6.36937
"12504",6.45514,6.60517,6.95268,6.96935,6.26834,6.28509
"12505",6.82073,7.04054,7.86698,7.56015,9.6181,9.95778
"12506",7.16047,7.13723,7.41965,7.40091,6.90584,6.86682
"12507",6.74498,6.80467,7.16079,7.51532,6.59651,6.73368
